,smiles,fragments,n_fragments,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,tpsa,score,rank
4225,CC(C)(C)n1nnnc1C(c1cccs1)[NH+]1CCN(c2cccc[nH+]2)CC1,*C(C)(C)C *n1nnnc1C(c1cccs1)[NH+]1CCN(c2cccc[nH+]2)CC1,2,19,0,7,0,1,23,7,0,0,0,2,2,0.7982,104.88240000000005,0.733246037395,4.946327257609452,65.42,-7.1,10
4226,O=C(Nc1cnn(CC2CCCO2)c1)N1CC2C[NH+]3CCCCC3C2C1,*C(=O)N1CC2C[NH+]3CCCCC3C2C1 *Nc1cnn(CC2CCCO2)c1,2,19,0,5,2,0,27,3,0,0,0,4,1,0.593,97.10840000000006,0.845121752969,4.881154197787066,63.830000000000005,-7.0,10
4246,COCC(O)C[NH+]1CCC(NC(=O)c2cc3c(C)c(C)ccc3[nH]2)CC1,*CC(O)COC *[NH+]1CCC(NC(=O)c2cc3c(C)c(C)ccc3[nH]2)CC1,2,20,0,3,3,0,23,5,0,0,0,1,2,0.56914,101.70740000000004,0.619846373629,3.999757217917266,78.78999999999999,-6.8,10
4318,CC(C)CCc1noc(CN2C(=O)c3ccccc3C2=O)n1,*CCC(C)C *c1noc(CN2C(=O)c3ccccc3C2=O)n1,2,16,0,3,3,0,17,7,0,0,0,2,1,2.4544,78.10300000000002,0.792200712403,2.2115213720750937,76.30000000000001,-6.5,10
4454,CC(Oc1cccc(Br)c1)C(=O)NNC(=O)c1n[nH]c2ccccc12,*C(C)C(=O)NNC(=O)c1n[nH]c2ccccc12 *Oc1cccc(Br)c1,2,17,0,4,3,1,18,9,0,0,0,1,2,2.5539,95.9346,0.582631717751,2.626657015655047,96.11,-7.3,10
4320,CC(C)(C)c1nsc(NC(=O)NCCNC(=O)c2ccccc2)n1,*C(C)(C)C *NC(=O)Nc1nc(*)ns1 *CCNC(=O)c1ccccc1,3,16,0,5,2,1,18,7,0,0,0,1,1,2.3871,94.40560000000004,0.7240377969349999,2.2561753987087325,96.01,-6.9,10
4412,CCC(C)CN1C(=O)C(=O)N(C)C1=O,*CCCC *CN1C(=O)C(=O)N(C)C1=O,2,9,0,2,3,0,11,3,0,0,0,1,0,0.45310000000000006,49.33400000000003,0.488479271192856,2.8750567335345742,57.690000000000005,-4.9,10
4413,C#CCN(CC(=O)[O-])S(=O)(=O)c1ccc(C(C)(C)C)cc1,*CC#C *N(CC(=O)[O-])S(*)(=O)=O *c1ccc(C(C)(C)C)cc1,3,15,0,1,4,1,14,6,1,0,0,0,1,0.3579,77.74080000000005,0.7522621291789999,2.8464209630895123,77.51,0.0,10
4414,CCC(C)NC(=O)c1cnn(C)n1,*CCCC *NC(*)=O *c1cnn(C)n1,3,8,0,4,1,0,10,3,0,0,0,1,0,0.34339999999999976,48.22220000000002,0.7330617621119979,3.0040672165325804,59.81,-5.5,10
4415,CC[NH2+]N(CC1CC1)C(=O)Cc1n[nH]c(=O)c2ccccc12,*C(NC(=O)Cc1n[nH]c(=O)c2ccccc12)C1CC1 *[NH2+]CC,2,16,0,4,2,0,18,6,0,1,0,0,2,0.2025000000000013,82.97110000000004,0.4541985835157302,3.244895565623481,82.66999999999999,-5.8,10
4416,COCCN1C(N)=[NH+]CC1(C)c1ccccc1C,*CCOC *N1C(N)=[NH+]CC1(C)c1ccccc1C,2,14,0,3,1,0,15,4,0,0,0,1,1,-0.43248,72.13710000000003,0.7887836674300001,3.8700895738343513,52.46,-6.0,10
4417,O=c1[nH]c([O-])ncc1-n1ccnc1C1CCOC1,*c1cnc([O-])[nH]c1=O *n1ccnc1C1CCOC1,2,11,0,4,3,0,15,5,0,0,0,2,1,-0.4669,59.60270000000002,0.80372077885,3.9735619880355335,95.86,-6.0,10
4411,[NH3+]CCCOc1ccccn1,*CCC[NH3+] *Oc1ccccn1,2,8,0,2,1,0,8,3,0,0,0,0,1,0.0924,42.10410000000003,0.640035814582,2.984201778604921,49.760000000000005,-5.0,10
4418,Cc1ccc(NC(=O)C[NH+]2CCC(C(=O)[O-])CC2)cc1Cl,*c1ccc(C)c(Cl)c1 *NC(=O)C[NH+]1CCC(C(=O)[O-])CC1,2,15,0,2,3,1,17,5,0,0,0,0,2,-0.36828,78.11340000000004,0.826016601471,3.825084999742515,73.67,-5.9,10
4420,CCc1nn(C)cc1C[NH2+]CC(=O)NCC(F)(F)F,*c1cn(C)nc1CC *C[NH2+]CC(=O)NCC(F)(F)F,2,11,3,4,1,0,16,3,0,0,0,1,0,-0.2756,62.14710000000002,0.778329363703,3.727650753479268,63.53,-5.7,10
4421,N#Cc1ccccc1NC(=O)Nc1cccc(Br)c1,*c1ccccc1C#N *NC(=O)Nc1cccc(Br)c1,2,14,0,3,1,1,12,7,1,0,0,0,2,3.96478,77.94040000000001,0.850045869292,1.7935925332681055,64.92,0.0,10
4422,COc1ccc(OC)c(-c2csc(-c3ccccc3)n2)c1,*c1cc(OC)ccc1OC *c1csc(-c2ccccc2)n1,2,17,0,1,2,1,15,8,0,0,0,1,2,4.4943,86.09000000000002,0.679553702325,1.7776272269895443,31.35,-6.2,10
4423,Cc1cccc(OCC(=O)Nc2ccc(Br)cc2O)c1,*c1cccc(C)c1 *OCC(=O)Nc1ccc(Br)cc1O,2,15,0,1,3,1,14,7,0,0,0,0,2,3.48062,81.11050000000002,0.822216438943,1.81181771846836,58.56,-6.2,10
4424,COCCOc1ccccc1NC1CCCCC1,*CCOC *Oc1ccccc1NC1CCCCC1,2,15,0,1,2,0,16,3,0,0,0,0,2,3.4564,74.30870000000004,0.766459947117,1.8130607090107824,30.49,-5.7,10
4425,COc1ccc(OC)c(NCCSc2ccccc2)c1,*c1cc(OC)ccc1OC *NCCSc1ccccc1,2,16,0,1,2,1,15,6,0,0,0,0,2,3.908,85.20170000000005,0.5977588583569999,1.8082386070625256,30.49,-5.2,10
4419,CC[NH+](C)CCNS(=O)(=O)c1cc(F)ccc1F,*[NH+](C)CC *CCNS(*)(=O)=O *c1cc(F)ccc1F,3,11,2,2,2,1,13,5,0,0,0,0,1,-0.2223,63.84120000000002,0.781341511064,3.728196381526658,50.61,-5.8,10
4426,CCSCc1ccc(C(=O)Nc2cc(F)ccc2OC)cc1,*SCC *Cc1ccc(C(=O)Nc2cc(F)ccc2OC)cc1,2,17,1,1,2,1,16,7,0,0,0,0,2,4.3397,89.18320000000003,0.824540912256,1.8109655408095868,38.33,-5.7,10
4410,CCOC(=O)C(C#N)=C(N)c1ncccn1,*OCC *C(=O)C(C#N)=C(N)c1ncccn1,2,10,0,4,2,0,10,5,1,0,0,0,1,0.23308,55.38540000000002,0.4532199525159999,2.8813194543693115,101.89,0.0,10
4408,CC[NH+]=C(NC(C)CC)N1CCC(C(=O)OC)CC1,*CCCC *NC(=[NH+]CC)N1CCC(C(=O)OC)CC1,2,14,0,3,2,0,17,2,0,0,0,0,1,-0.2839999999999976,75.71240000000004,0.4189083673062603,3.6407342629645854,55.540000000000006,-5.6,10
4394,CCC(C)CNC(=O)c1cccn1CC(=O)[O-],*CCCC *CNC(=O)c1cccn1CC(=O)[O-],2,12,0,2,3,0,13,4,0,0,0,1,0,0.013899999999999801,61.22720000000003,0.7572481840757647,3.311266308278311,74.16,-5.6,10
4395,O=C1SCCC1NC(=O)N1CCOCC1,*C1CCSC1=O *NC(=O)N1CCOCC1,2,9,0,2,3,1,14,2,0,0,0,1,1,0.0603,56.79370000000002,0.7108823778200001,2.962206136056013,58.64,-4.8,10
4396,CCC(C)C(=O)NC1(C(N)=O)CC1,*CCCC *C(=O)NC1(C(N)=O)CC1,2,9,0,2,2,0,11,2,0,1,0,0,0,0.1665999999999997,48.75710000000002,0.6532095366149224,2.9482155482009134,72.19,-4.9,10
4397,CCC(C)CCNOCC(=O)N1CCN(CCO)CC1,*CCCC *CCN* *OCC(=O)N1CCN(CCO)CC1,3,14,0,3,3,0,19,1,0,0,0,0,1,0.08030000000000209,78.13250000000005,0.4643656082898855,3.007049360816291,65.04,-5.2,10
4398,CCC(C)NC(=O)Nc1cncc(C(=O)[O-])n1,*CCCC *NC(*)=O *Nc1cncc(C(=O)[O-])n1,3,10,0,4,3,0,12,5,0,0,0,0,1,-0.23990000000000017,58.26990000000002,0.7510728337680203,3.2883900540977065,107.04,-5.2,10
4399,CCC(C)NC(=O)NC1CCNC1=O,*CCCC *NC(*)=O *NC1CCNC1=O,3,9,0,3,2,0,12,2,0,0,0,1,0,-0.027399999999999813,52.835100000000025,0.5972035382298474,3.0899116347371764,70.23,-5.0,10
4409,COC(C)C(NC(=O)OCc1ccccc1)C(=O)[O-],*C(C(=O)[O-])C(C)OC *NC(=O)OCc1ccccc1,2,13,0,1,5,0,14,5,0,0,0,0,1,0.0662,65.02870000000003,0.808258767952,3.1038215684026302,87.69,-5.5,10
4400,Cc1ccnc(N2CCCCC2C(=O)[O-])n1,*c1nccc(C)n1 *N1CCCCC1C(=O)[O-],2,11,0,3,2,0,13,4,0,0,0,0,2,-0.10618,56.76100000000002,0.716923289042,3.2023869308830744,69.15,-5.3,10
4402,CCC(C)NC(=O)C1COCCN1,*CCCC *NC(=O)C1COCCN1,2,9,0,2,2,0,12,1,0,0,0,0,1,-0.1104999999999991,50.50540000000004,0.6463243787038128,3.155923025774513,50.36,-4.8,10
4403,CCC(C)N1CCN(C)C(C(N)=O)C1,*CCCC *N1CCN(C)C(C(N)=O)C1,2,10,0,3,1,0,13,1,0,0,0,0,1,-0.11379999999999851,56.93840000000004,0.6895402158842731,3.2423682273621903,49.57,-5.2,10
4404,CC[NH+](CC)Cc1cccc(NC(=O)CNC(C)=O)c1,*[NH+](CC)CC *Cc1cccc(*)c1 *NC(=O)CNC(C)=O,3,15,0,3,2,0,15,5,0,0,0,0,1,0.1859,79.50410000000004,0.683231805064,3.0875837674194093,62.64,-5.6,10
4405,Cc1cnc2n(c1=O)CC(C(=O)N1CCN(C)CC1)CS2,*C1CSc2ncc(C)c(=O)n2C1 *C(=O)N1CCN(C)CC1,2,14,0,4,2,1,19,4,0,0,0,0,3,0.0476199999999999,81.52500000000003,0.7052478506000001,3.2371672910907714,58.440000000000005,-5.7,10
4406,Cc1ncccc1C(=O)N1CCC[NH2+]CC1,*c1cccnc1C *C(=O)N1CCC[NH2+]CC1,2,12,0,3,1,0,13,4,0,0,0,0,1,-0.20068,61.15390000000003,0.7357121290549999,3.34669128471288,49.81,-5.4,10
4407,CCN(NCCC(C)[NH2+])C(=O)C1CCN(C(=O)C2CC2)CC1,*[NH2+]CC *CCN* *N(CC)C(=O)C1CCN(C(=O)C2CC2)CC1,3,16,0,4,2,0,21,2,0,1,0,0,1,-0.20559999999999734,83.42210000000004,0.6390662589000218,3.6382133511830386,77.95,-5.6,10
4401,CCC(C)N(C)S(N)(=O)=O,*CCCC *N(C)S(N)(=O)=O,2,5,0,2,2,1,7,2,0,0,0,0,0,-0.07979999999999954,40.623200000000004,0.6370652398891401,3.1547455145179484,63.4,-4.2,10
4427,COc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)c(OC)c1,*c1ccc(OC)cc1OC *NC(=O)Nc1cccc(C(F)(F)F)c1,2,16,3,2,3,0,18,7,0,0,0,0,2,4.3666,83.63140000000003,0.832294088962,1.8093600767172904,59.59,-6.4,10
4428,CCOc1ccc(-c2ccc(O)c(F)c2)c(C)c1,*OCC *c1ccc(-c2ccc(O)c(F)c2)c(C)c1,2,15,1,0,2,0,13,6,0,0,0,0,2,3.90542,69.40680000000003,0.860025669818,1.8212326567611448,29.46,-6.3,10
4429,COc1ccc(NC(=O)COc2c(C)cc(C)cc2C)cc1Cl,*c1ccc(OC)c(Cl)c1 *NC(=O)COc1c(C)cc(C)cc1C,2,18,0,1,3,1,17,7,0,0,0,0,2,4.29136,92.78170000000004,0.85096330845,1.8170914213254823,47.56,-6.3,10
4449,CN1CC2(CCC[NH+](Cc3cccc(Oc4ccccc4)c3)C2)OC1=O,*[NH+]1CCCC2(CN(C)C(=O)O2)C1 *Cc1cccc(Oc2ccccc2)c1,2,21,0,2,3,0,22,7,0,0,0,1,3,2.4784,98.43470000000006,0.917586108852,4.4724223138814985,43.21,-7.6,10
4450,CN1CC(C(=O)Nc2cc(C(F)(F)F)ccc2N2CCCC2)CC1=O,*C1CC(=O)N(C)C1 *C(=O)Nc1cc(*)ccc1N1CCCC1 *C(F)(F)F,3,17,3,3,2,0,22,5,0,0,0,2,1,2.7224,87.26470000000005,0.902724619214,2.697888086360216,52.650000000000006,-7.5,10
4451,CC[NH2+]c1ccc(CNC(=O)c2cc3ccccc3cc2O)cc1,*c1cccc(CNC(=O)c2cc3ccccc3cc2O)c1 *[NH2+]CC,2,20,0,2,2,0,17,9,0,0,0,0,3,2.6902,95.35140000000003,0.6326276188907459,2.789029459508413,65.94,-7.5,10
4452,CC(OC(=O)c1cc(S(N)(=O)=O)ccc1Cl)c1nnc(-c2ccccc2)o1,*C(C)c1nnc(-c2ccccc2)o1 *OC(*)=O *c1cc(S(N)(=O)=O)ccc1Cl,3,17,0,3,5,2,18,11,0,0,0,1,2,2.9554,96.3897,0.637964680033,2.6598721096804567,125.38,-7.5,10
4453,CCS(=O)(=O)c1ncc(Cl)c(-c2nnc(-c3ccc(C)cc3)o2)n1,*c1nc(S(=O)(=O)CC)ncc1Cl *c1nnc(-c2ccc(C)cc2)o1,2,15,0,4,3,2,16,10,0,0,0,1,2,2.94902,88.2338,0.6498411698569999,2.536179761510109,98.84,-7.4,10
4174,CCn1c(CN2CCc3ccc([N+](=O)[O-])cc3C2)nc2ccccc21,*c1nc2ccccc2n1CC *CN1CCc2ccc([N+](=O)[O-])cc2C1,2,19,0,4,2,0,20,8,0,0,0,1,3,3.5227,96.32140000000004,0.527534281596,2.212182005407412,64.2,-7.3,10
4448,CC1CN(C(=O)C2Cc3ccccc3CN2S(=O)(=O)c2cccs2)CC(C)O1,*N1CC(C)OC(C)C1 *C(=O)C1Cc2ccccc2CN1S(=O)(=O)c1cccs1,2,20,0,2,4,2,23,8,0,0,0,1,3,2.4995,107.57080000000003,0.764387172211,3.4140962570953435,66.92,-7.6,10
4455,Cc1[nH]c2c(c1C(=O)N1CCOCC1)CN(C(=O)Cc1cccc(Cl)c1)CC2,*c1c(C)[nH]c2c1CN(C(=O)Cc1cccc(Cl)c1)CC2 *C(=O)N1CCOCC1,2,21,0,3,3,1,24,7,0,0,0,1,3,2.57632,106.52920000000005,0.857162302084,2.4958363908165087,65.64,-7.3,10
4457,Cc1cnn(CCC(=O)NC(C)c2ccc(-n3cccn3)cc2)c1,*n1cc(C)cn1 *CCC(=O)NC(C)c1ccc(-n2cccn2)cc1,2,18,0,5,1,0,18,8,0,0,0,2,1,2.64472,91.70270000000004,0.7556195330050001,2.710434871564896,64.74000000000001,-7.4,10
4458,O=C(NCc1ccccn1)N1CCCC1c1ccc2c(c1)OCO2,*C(=O)N1CCCC1c1ccc2c(c1)OCO2 *NCc1ccccn1,2,18,0,3,3,0,20,7,0,0,0,2,2,2.857,87.71870000000006,0.935380718455,2.635671519546431,63.69000000000001,-7.4,10
4459,O=C1CCCN1CC1CCCCN1C(=O)Cc1ccc(F)c(F)c1,*N1CCCC1=O *CC1CCCCN1* *C(=O)Cc1ccc(F)c(F)c1,3,18,2,2,2,0,21,5,0,0,0,1,2,2.5108,85.22800000000004,0.846507257848,2.723691531017975,40.620000000000005,-7.4,10
4460,COc1cccc(CC(=O)N2CCN(C(=O)C3CC3c3ccc4c(c3)OCO4)CC2)c1,*c1cccc(OC)c1 *CC(=O)N1CCN(C(=O)C2CC2c2ccc3c(c2)OCO3)CC1,2,24,0,2,5,0,27,8,0,1,0,1,3,2.4409,113.27100000000004,0.740301028054,2.976059287060393,68.31,-7.4,10
4461,O=C(Nc1cccc(OC(=O)C2CC2[N+](=O)[O-])c1)c1ccccc1,*C(=O)c1ccccc1 *Nc1cccc(OC(=O)C2CC2[N+](=O)[O-])c1,2,17,0,2,5,0,17,9,0,1,0,0,2,2.5095,85.36160000000002,0.393309891501,2.840431011882401,98.54,-7.4,10
4462,CCC(C)n1nnc2c(N3CCN(C(=O)c4cccc(C)c4)CC3)ncnc21,*CCCC *n1nnc2c(N3CCN(C(=O)c4cccc(C)c4)CC3)ncnc21,2,20,0,7,1,0,23,8,0,0,0,1,3,2.463120000000001,107.41550000000005,0.6927497797128925,2.936623500197406,80.04,-7.4,10
4456,O=C(Nc1ccccc1)C1CCCN(C(=O)NCc2cc[nH+]c(N3CCCC3)c2)C1,*C(=O)C1CCCN(C(=O)NCc2cc[nH+]c(N3CCCC3)c2)C1 *Nc1ccccc1,2,23,0,5,2,0,25,8,0,0,0,1,3,2.6612,116.04910000000008,0.7953763433300001,3.333994586175032,78.82000000000001,-7.5,10
4447,Cc1cc(C(C)(O)CNC(=O)c2ccc3c(n2)CCCC3)c(C)o1,*c1cc(C)oc1C *C(C)(O)CNC(=O)c1ccc2c(n1)CCCC2,2,19,0,2,3,0,20,6,0,0,0,1,2,2.8077400000000003,90.96500000000005,0.8989600376279999,3.254836678583315,75.36,-7.6,10
4446,CC[NH2+]C1CN(C(=O)c2cc(-c3ccccc3Cl)nc3ccccc23)CCN1,*N1CCN(C(=O)c2cc(-c3ccccc3Cl)nc3ccccc23)CC1 *[NH2+]CC,2,22,0,4,1,1,22,9,0,0,0,0,4,2.5100000000000007,112.34960000000002,0.7131340238933751,3.343437111308516,61.84,-7.7,10
4445,O=C(CSc1nnc(-c2c[nH]c3ccccc23)n1C1CC1)NN1C(=O)NC2(CCCCC2)C1=O,*CC(=O)NN1C(=O)NC2(CCCCC2)C1=O *Sc1nnc(-c2c[nH]c3ccccc23)n1C1CC1,2,23,0,7,3,1,30,9,0,1,0,3,2,3.1393,125.64610000000005,0.363511022839,3.2579088101241647,125.01,-7.7,10
4430,Cc1ccc(F)c(C(=O)NC2CCC(C)CC2)c1,*c1cc(C)ccc1F *C(=O)NC1CCC(C)CC1,2,15,1,1,1,0,15,4,0,0,0,0,2,3.44262,70.02320000000005,0.836365066392,1.846695733684225,29.1,-5.8,10
4431,N#Cc1cccc(NCCOc2ccccc2F)c1,*c1ccc(C#N)cc1 *NCCOc1ccccc1F,2,15,1,2,1,0,13,6,1,0,0,0,2,3.1882800000000016,71.54170000000002,0.8354908734556866,1.860579293174867,45.05,0.0,10
4432,Cc1ccc(N2CCCC(NC(=O)C(=O)Nc3cncc(C)c3)C2)cc1,*c1ccc(C)cc1 *C(=O)C(=O)NC1CCCN(*)C1 *Nc1cncc(C)c1,3,20,0,4,2,0,20,8,0,0,0,0,3,2.42214,102.16040000000002,0.832225400668,2.639739005289464,74.33000000000001,-7.3,10
4433,COC(=O)Cn1c(=NC(=O)c2cnc3ccccc3n2)sc2cc3c(cc21)OCO3,*CC(=O)OC *n1c(=NC(=O)c2cnc3ccccc3n2)sc2cc3c(cc21)OCO3,2,20,0,4,5,1,23,11,0,0,0,2,3,2.2888,107.38550000000002,0.46741247223,2.658623104356229,104.90000000000002,-7.3,10
4434,Cc1cc(C)c2c(N3CCCC3)nc(C(=O)NCC3CC3)nc2n1,*c1nc(C(=O)NCC2CC2)nc2nc(C)cc(C)c12 *N1CCCC1,2,18,0,5,1,0,21,6,0,1,0,1,2,2.38164,93.31120000000004,0.934865758384,2.5417522610035927,71.01,-7.2,10
4435,CS(=O)(=O)N=C([O-])c1cc(-c2ccc(Cl)cc2)nn1-c1ccccc1,*c1cc(C([O-])=NS(C)(=O)=O)n(-c2ccccc2)n1 *c1ccc(Cl)cc1,2,17,0,3,3,2,16,11,0,0,0,1,2,2.2592,95.3908,0.518458407899,2.5941035438689504,87.38,-7.2,10
4436,CC(C)(c1nnnn1-c1cccc(C(F)(F)F)c1)N1CCOCC1,*C(C)(C)N1CCOCC1 *c1nnnn1-c1cccc(C(F)(F)F)c1,2,15,3,5,1,0,21,5,0,0,0,1,2,2.2484,79.57400000000003,0.8590215887549999,2.6860096122563792,56.07000000000001,-7.3,10
4437,COc1cc(C2C3=C(Nc4c2c(=O)n(C)c(=O)n4C)c2ccccc2C3=O)ccc1OC(C)=O,*c1ccc(C2C3=C(Nc4c2c(=O)n(C)c(=O)n4C)c2ccccc2C3=O)cc1OC *OC(C)=O,2,25,0,3,6,0,26,12,0,0,0,1,4,2.1829,124.3852,0.4738790678289999,3.1434209882196247,108.63,-7.3,10
4438,COc1ccccc1-n1cnnc1CN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,*c1ccccc1OC *n1cnnc1CN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,2,23,0,6,2,0,25,10,0,0,0,2,3,2.7152,117.39020000000002,0.538666545069,2.4082196799337585,79.28,-7.2,10
4439,CC(CC(=O)Nc1ccc2c(c1)OCO2)=NNC(=O)C(=O)Nc1ccc(C)c(Cl)c1,*C(=O)CC(C)=NNC(=O)C(=O)Nc1ccc(C)c(Cl)c1 *Nc1ccc2c(c1)OCO2,2,20,0,4,5,1,22,10,0,0,0,1,2,2.83652,111.8821,0.3800198257559999,2.3716729338370914,118.12,-7.2,10
4440,O=C1NC2(CCC3CN(C(=O)c4cc(-c5ccc(O)cc5)on4)CC32)Nc2ccccc21,*N1CC2CCC3(NC(=O)c4ccccc4N3)C2C1 *C(=O)c1cc(-c2ccc(O)cc2)on1,2,24,0,4,4,0,27,10,0,0,0,3,3,3.0810000000000004,115.98320000000002,0.569771835666,4.305341922895948,107.7,-7.8,10
4441,CCn1cc(C(=O)N2CCN(C(=O)c3ccc(F)c(F)c3)CC2)c2nn(-c3ccccc3)c(=O)c-2c1,*c1cn(CC)cc2c(=O)n(-c3ccccc3)nc1-2 *C(=O)N1CCN(C(=O)c2ccc(F)c(F)c2)CC1,2,26,2,5,3,0,28,12,0,0,0,1,4,3.0351,128.285,0.434798599393,2.533630412630723,80.44,-7.5,10
4442,O=C1OC2(CCN(C(=O)c3cnn4ccccc34)CC2)CN1CCOc1ccccc1,*N1CCC2(CC1)CN(CCOc1ccccc1)C(=O)O2 *C(=O)c1cnn2ccccc12,2,23,0,4,4,0,26,9,0,0,0,2,3,2.8403,113.05150000000002,0.630005539495,3.064789530227588,76.38,-7.6,10
4443,O=C(NC(C(=O)Nc1ccc2c(c1)OCO2)c1ccccc1)C1Cc2ccccc2CN1,*C(=O)C1Cc2ccccc2CN1 *NC(C(=O)Nc1ccc2c(c1)OCO2)c1ccccc1,2,25,0,3,4,0,25,11,0,0,0,1,4,2.9258,119.29410000000004,0.575389261705,3.059662530436582,88.69000000000001,-7.6,10
4444,CCOc1cc2c(cc1CNC(=O)NCc1ccc(-n3cccn3)nc1)OC(C)C2,*OCC *C(=O)NCc1cc2c(cc1*)CC(C)O2 *NCc1ccc(-n2cccn2)nc1,3,22,0,5,3,0,24,9,0,0,0,2,2,2.9888,111.83940000000004,0.622067963235,2.999256148750387,90.3,-7.6,10
4393,CCC(C)N(C)S(=O)(=O)N1CCCC1C(N)=O,*CCCC *N(C)S(=O)(=O)N1CCCC1C(N)=O,2,10,0,3,3,1,14,3,0,0,0,1,0,-0.08879999999999921,65.35820000000004,0.7521777817839922,3.2376278296342154,83.71000000000001,-5.5,10
4319,NC(=O)CSc1nc(Cl)cc2ccccc12,*CC(N)=O *Sc1nc(Cl)cc2ccccc12,2,11,0,2,1,2,11,6,0,0,0,0,2,2.4656,66.67140000000002,0.674016027317,2.210726936886793,55.98,-6.5,10
4392,CCCn1ncc(C(=O)N2CCCC2C(=O)[O-])c1C,*CCC *n1ncc(C(=O)N2CCCC2C(=O)[O-])c1C,2,13,0,3,3,0,16,4,0,0,0,2,0,-0.04398,66.32050000000002,0.786527972533,3.1776869256864817,78.26,-5.5,10
4390,CCC(C)CCNC(C(=O)N1CCN(S(=O)(=O)N(C)C)CC1)N(C)C,*CCCC *CCN* *C(C(=O)N1CCN(S(=O)(=O)N(C)C)CC1)N(C)C,3,16,0,5,3,1,22,3,0,0,0,0,1,-0.1494999999999962,100.30950000000007,0.565768404213951,3.5953512951591122,76.19999999999999,-5.7,10
4339,COC(=O)Cc1nc(-c2cc(F)cc(Br)c2)no1,*CC(=O)OC *c1nc(-c2cc(F)cc(Br)c2)no1,2,11,1,2,3,1,13,6,0,0,0,1,1,2.3537,63.112000000000016,0.814377559558,2.32716004137653,65.22,-6.8,10
4340,CCn1cc(C(=O)Nc2ccccc2N2CCNC(=O)C2)c(=O)c2ccc(C)nc21,*c1cn(CC)c2nc(C)ccc2c1=O *C(=O)Nc1ccccc1N1CCNC(=O)C1,2,22,0,5,3,0,23,10,0,0,0,0,4,1.91332,116.03190000000004,0.69546720837,2.482888693371674,96.33,-6.8,10
4341,COc1ccc(CCNC(=O)C2CCN(c3ncnc4[nH]cnc34)CC2)cc1OC,*c1ccc(OC)c(OC)c1 *CCNC(=O)C1CCN(c2ncnc3[nH]cnc23)CC1,2,21,0,6,3,0,25,8,0,0,0,1,3,1.9454,112.88040000000004,0.616688347951,2.4697424677514537,105.26,-6.9,10
4342,Nc1nc(NCc2cccc(Cl)c2)c2cn[nH]c2n1,*c1nc(N)nc2[nH]ncc12 *NCc1cccc(Cl)c1,2,12,0,6,0,1,14,7,0,0,0,1,2,2.2006,74.87480000000001,0.6827679186069999,2.3652086638042373,92.51,-6.9,10
4343,CCOC(=O)C=c1[nH]c(=O)c(=Cc2ccc(-c3ccccc3)cc2)s1,*OCC *C(=O)C=c1[nH]c(=O)c(=Cc2ccc(-c3ccccc3)cc2)s1,2,20,0,1,3,1,17,10,0,0,0,1,2,2.2758,100.7327,0.735277416741,2.3589320054074108,59.16,-6.9,10
4344,Cc1ccc(C=CC(=O)NC(=S)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)o1,*=Cc1ccc(C)o1 *=CC(=O)NC(=S)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,2,19,0,3,5,2,21,10,0,0,0,1,2,2.13532,112.86220000000002,0.550088302988,2.3813887489133454,100.88,-6.9,10
4338,CCC(C)NC(=O)CN1C(=O)COc2ccc(S(=O)(=O)N3CCCCC3)cc21,*CCCC *NC(=O)CN1C(=O)COc2ccc(S(=O)(=O)N3CCCCC3)cc21,2,19,0,3,5,1,23,7,0,0,0,0,3,1.5012999999999992,104.79550000000005,0.7681776717073738,2.7410112072979977,96.02,-6.8,10
4345,COc1ccccc1C(=O)NNc1ncnc(Nc2nccs2)c1N,*c1ccccc1OC *C(=O)NNc1ncnc(Nc2nccs2)c1N,2,15,0,7,2,1,18,9,0,0,0,1,2,2.0244,95.92400000000002,0.495942205937,2.4052127746381817,127.08,-6.8,10
4347,Cc1cccc(C)c1OCC(=O)N1CCc2[nH]ncc2C1,*c1c(C)cccc1C *OCC(=O)N1CCc2[nH]ncc2C1,2,16,0,3,2,0,17,6,0,0,0,1,2,1.99024,79.11970000000002,0.94284884633,2.408709005047553,58.22,-6.8,10
4348,CC(Oc1cccc(Cl)c1)C(=O)Nc1cnc2c(c1)c(=O)n(C)c(=O)n2C,*C(C)C(=O)Nc1cnc2c(c1)c(=O)n(C)c(=O)n2C *Oc1cccc(Cl)c1,2,18,0,4,4,1,20,9,0,0,0,0,3,1.6916,102.39670000000008,0.7393316823999999,2.693658970387318,95.22,-6.9,10
4349,CCC(C)C(=O)N1CCN(C(=O)Cn2nc(-c3cccc(OC)c3)ccc2=O)CC1,*CCCC *C(=O)N1CCN(C(=O)Cn2nc(-c3cccc(OC)c3)ccc2=O)CC1,2,22,0,4,4,0,24,8,0,0,0,0,3,1.6357999999999995,113.10000000000005,0.7201270585017205,2.706992488272933,84.74000000000001,-7.0,10
