,smiles,fragments,n_fragments,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,tpsa,score,rank
214,Cc1cc(C(=O)NCC(=O)NC(C)C)n(C)n1,*c1cc(C)nn1C *C(=O)CNC(*)=O *NC(C)C,3,11,0,4,2,0,13,4,0,0,0,1,0,-0.01708,63.55690000000003,0.796391577603,2.1169065818405564,76.02000000000001,-5.5,1
215,CS(=O)(=O)N1CCN(C(=O)Cc2c(F)cccc2Cl)CC1,*S(C)(=O)=O *N1CCN(C(=O)Cc2c(F)cccc2Cl)CC1,2,13,1,2,3,2,16,6,0,0,0,0,2,1.1254,78.11080000000003,0.84295783828,2.0495901791366222,57.690000000000005,-6.5,1
216,COc1ccc(NC(=O)CN2C(=O)CCC2=O)c([N+](=O)[O-])c1,*c1ccc(OC)cc1[N+](=O)[O-] *NC(=O)CN1C(=O)CCC1=O,2,13,0,3,6,0,16,7,0,0,0,1,1,0.6909,74.2321,0.493934014354,2.066155664879064,118.85000000000002,-6.5,1
217,NC(=O)C1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,*C(N)=O *C1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,2,14,0,2,4,0,17,5,0,0,0,1,2,0.7528,70.38690000000004,0.8784725692470001,1.9474283459987247,81.86000000000001,-6.4,1
218,CC(=O)N1Cc2ccccc2OC2(CCCN(C(=O)Cn3ccc(=O)[nH]c3=O)C2)C1,*C(C)=O *CC(=O)N1CCCC2(CN(*)Cc3ccccc3O2)C1 *n1ccc(=O)[nH]c1=O,3,21,0,4,5,0,25,8,0,0,0,0,3,0.3389,108.02870000000009,0.783310248596,3.64745121530089,104.70999999999998,-7.9,1
219,CC(C)c1ccc(CNC(=O)NC(CC2=c3ccccc3=[NH+]C2)C(=O)[O-])cc1,*C(C)C *C(=O)NCc1ccc(*)cc1 *NC(CC1=c2ccccc2=[NH+]C1)C(=O)[O-],3,22,0,3,3,0,21,9,0,0,0,1,2,-1.3175,103.34710000000004,0.5885132608829999,3.8704817937709217,95.23,-7.7,1
220,O=C([O-])c1cc(Cl)cc(S(=O)(=O)NC2CONC2=O)c1F,*C(=O)[O-] *c1cc(Cl)cc(S(=O)(=O)NC2CONC2=O)c1F,2,10,1,2,6,2,15,7,0,0,0,1,1,-1.4491,63.94470000000001,0.732792808474,3.807381032010869,124.63,-6.9,1
221,c1cncc(CNc2cccc(C3[NH+]=c4ccccc4=[NH+]3)c2)c1,*c1cccnc1 *CNc1cccc(C2[NH+]=c3ccccc3=[NH+]2)c1,2,19,0,4,0,0,16,10,0,0,0,1,3,-1.1935,86.57010000000002,0.598241842128,3.4806936191276794,52.86,-7.2,1
222,O=C(NCCc1ccccc1F)C1CCCN(C(=O)CC2=c3ccccc3=[NH+]C2)C1,*C(=O)C1CCCN(C(=O)CC2=c3ccccc3=[NH+]C2)C1 *CCN* *c1ccccc1F,3,24,1,3,2,0,24,9,0,0,0,1,3,-0.3222,111.06740000000003,0.712686401303,3.52220787288832,63.38,-7.4,1
223,CC(C(=O)c1ccccc1)c1nc2nnc(N)n2nc1[O-],*C(=O)C(C)c1nc2nnc(N)n2nc1[O-] *c1ccccc1,2,13,0,6,2,0,15,8,0,0,0,1,2,0.1615,71.62290000000002,0.696546635513,3.561521658757004,122.12,-7.7,1
224,CC(C(=O)NC(N)=O)[NH+]1CCC(c2cc3ccccc3[nH]2)CC1,*C(=O)C(C)[NH+]1CCC(c2cc3ccccc3[nH]2)CC1 *NC(N)=O,2,17,0,4,2,0,19,6,0,0,0,1,2,0.5136,88.15850000000003,0.677772781449,4.010775861644672,92.42,-8.2,1
169,Cc1ccc(C)c(NC(=O)C(=O)NCc2ncnn2C)c1,*c1cc(C)ccc1C *NC(=O)C(=O)NCc1ncnn1C,2,14,0,5,2,0,15,7,0,0,0,1,1,0.68684,77.39540000000002,0.827069471072,2.2012844692385354,88.91,-6.7,1
225,CC(=O)Nc1ccc(S(=O)(=O)N2CCC3[NH+]=c4ccccc4=C3C2)cc1,*C(C)=O *Nc1ccc(S(=O)(=O)N2CCC3[NH+]=c4ccccc4=C3C2)cc1,2,19,0,3,3,1,19,10,0,0,0,1,3,-1.0273,97.07520000000004,0.762388946902,3.57613754998801,80.45,-7.8,1
200,O=C(NCc1ccccn1)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cc1,*C(=O)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cc1 *NCc1ccccn1,2,22,0,4,3,0,20,12,0,0,0,0,4,2.0631,109.77990000000004,0.551132455827,2.0244643720706765,96.85,-7.3,1
199,CC(=O)Nc1nnc(Sc2nnc([O-])[nH]c2=O)s1,*C(C)=O *Nc1nnc(Sc2nnc([O-])[nH]c2=O)s1,2,7,0,6,3,2,13,6,0,0,0,1,1,-0.8004,60.4344,0.731430934898,3.343509272145761,136.58,-6.8,1
213,Cc1ccc(O)c(C(=O)NCCOc2ccccc2)c1,*c1cc(C)ccc1O *C(=O)NCCOc1ccccc1,2,16,0,1,3,0,14,7,0,0,0,0,2,2.50942,77.11400000000003,0.820384363257,1.643617009966336,58.56,-6.1,1
197,O=C(c1ccc2ccccc2c1)N1CCN(S(=O)(=O)c2ccccc2[N+](=O)[O-])CC1,*C(=O)N1CCN(S(=O)(=O)c2ccccc2[N+](=O)[O-])CC1 *c1ccc2ccccc2c1,2,21,0,3,5,1,21,12,0,0,0,0,4,2.8947,111.70670000000004,0.468714745386,2.05417919110923,100.83,-8.2,1
171,Cn1cc(S(=O)(=O)N2CCCc3cc(C(=O)[O-])ccc32)cc1C(N)=O,*S(=O)(=O)c1cc(C(N)=O)n(C)c1 *N1CCCc2cc(C(=O)[O-])ccc21,2,16,0,3,5,1,18,9,0,0,0,1,2,-0.371,87.55620000000003,0.82311448987,2.8475007836879533,125.53,-6.8,1
172,O=C(NC1=c2ccccc2=[NH+]C1)Nc1ccc2c(c1)OCCO2,*C(=O)Nc1ccc2c(c1)OCCO2 *NC1=c2ccccc2=[NH+]C1,2,17,0,3,3,0,18,8,0,0,0,1,3,-0.8985,83.61910000000005,0.7056836729699999,3.169639094240802,73.56,-6.7,1
198,CCNC(=O)c1ccc(OC(=O)c2cccc(-c3nnc(C)o3)c2)cc1,*NCC *C(=O)c1ccc(OC(=O)c2cccc(-c3nnc(C)o3)c2)cc1,2,19,0,3,4,0,18,10,0,0,0,1,2,3.01392,93.8787,0.554822012363,2.05111057054474,94.32,-8.0,1
173,O=C(CSc1nc([O-])cc(=O)[nH]1)Nc1cccc(C(=O)[O-])c1,*CC(=O)Nc1cccc(C(=O)[O-])c1 *Sc1nc([O-])cc(=O)[nH]1,2,13,0,3,5,1,15,8,0,0,0,0,2,-1.0622,74.4299,0.556073302026,3.0640996497466566,138.04,-6.5,1
174,COc1ccc(OCC(=O)Nc2cc(OC)ccc2OC)cc1,*c1ccc(OC)cc1 *OCC(=O)Nc1cc(OC)ccc1OC,2,17,0,1,5,0,17,7,0,0,0,0,2,2.7299,86.66470000000005,0.846108987895,1.5788320806661424,66.02000000000001,-5.9,1
175,CCOC(=O)C1[NH+]=c2ccc(F)cc2=C1NC(=O)C(C)N1CCN(C(=O)c2ccco2)CC1,*OCC *C(=O)C1[NH+]=c2ccc(F)cc2=C1NC(=O)C(C)N1CCN(C(=O)c2ccco2)CC1,2,23,1,4,5,0,27,9,0,0,0,2,2,-1.8649,113.33390000000004,0.5235805701699999,3.9952893335707538,106.06,-7.0,1
176,CC[NH2+]C1NCC(C)(C(=O)NCC(=O)NCc2ccccc2)N(C)C1=O,*N1CC(=O)N(C)C(C)(C(=O)NCC(=O)NCc2ccccc2)C1 *[NH2+]CC,2,18,0,5,3,0,21,6,0,0,0,0,2,-1.8512999999999935,96.73050000000005,0.45669031066861554,3.9632223806139626,107.15,-6.8,1
177,CCC(C)C(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)=[NH+]C(=O)[NH+]=3)cc1,*CCCC *C(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)=[NH+]C(=O)[NH+]=3)cc1,2,18,0,3,4,1,17,11,0,0,0,1,2,-1.7497999999999974,92.25540000000002,0.5220015266971912,3.926749868075327,108.25,-7.1,1
178,COc1ccccc1OCCC(=O)Nc1ccc(C(N)=O)cc1,*c1ccccc1OC *OCCC(=O)Nc1ccc(C(N)=O)cc1,2,17,0,2,4,0,16,8,0,0,0,0,2,2.2017,86.69560000000003,0.82179821147,1.647197997825904,90.65,-6.1,1
180,CCc1ccc(N(CC(N)=O)S(=O)(=O)c2ccccc2)cc1,*c1ccc(CC)cc1 *N(CC(N)=O)S(=O)(=O)c1ccccc1,2,16,0,2,3,1,14,9,0,0,0,0,2,1.9296,85.98820000000003,0.888583579543,1.8753142777416123,80.47,-6.8,1
181,CC(=O)Nc1ccc(CC(=O)NCC(F)(F)F)cc1,*C(C)=O *Nc1ccc(CC(=O)NCC(F)(F)F)cc1,2,12,3,2,2,0,14,5,0,0,0,0,1,1.866,63.514400000000016,0.885851905102,1.8435693055154687,58.2,-6.7,1
182,COc1cccc(C(=O)NCCC(=O)Nc2ccccc2C)c1,*c1cccc(OC)c1 *C(=O)NCCC(=O)Nc1ccccc1C,2,18,0,2,3,0,16,8,0,0,0,0,2,2.76222,89.75290000000004,0.85682486756,1.5722988262282716,67.42999999999999,-6.4,1
183,O=C(COc1ccccc1Cl)Nc1ccccc1O,*CC(=O)Nc1ccccc1O *Oc1ccccc1Cl,2,14,0,1,3,1,13,7,0,0,0,0,2,3.0631,73.68350000000002,0.834688800166,1.6029591999347732,58.56,-6.8,1
184,O=C(Nc1ccc(C(=O)NCCc2ccccc2)cc1)NC1CC1,*C(=O)NC1CC1 *Nc1ccc(C(=O)NCCc2ccccc2)cc1,2,19,0,3,2,0,18,8,0,1,0,0,2,2.943,94.09760000000004,0.7577564816940001,1.6358455130201186,70.23,-6.7,1
179,CNC(=O)c1ccccc1NC(=O)Cc1ccc(N)cc1,*C(=O)NC *CC(=O)Nc1ccccc1* *c1ccc(N)cc1,3,16,0,3,2,0,14,8,0,0,0,0,2,1.8096,83.02030000000002,0.753353103503,1.7147904261688058,84.22,-6.4,1
192,O=C(CN1C(=O)c2ccccc2S1(=O)=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,*CC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1 *N1C(=O)c2ccccc2S1(=O)=O,2,19,0,2,7,2,21,12,0,0,0,1,3,0.7349,105.01460000000004,0.6270247191,2.4248256810898385,118.13,-7.2,1
194,COc1ccc(F)cc1NC(=O)CCc1nc2c([nH]1)c(=O)[nH]c(=O)n2C,*c1cc(F)ccc1OC *NC(=O)CCc1nc2c([nH]1)c(=O)[nH]c(=O)n2C,2,16,1,5,4,0,20,8,0,0,0,1,2,0.6689,91.85810000000004,0.62752209449,2.402973720232892,121.86999999999998,-6.9,1
196,Cc1cc(C)nc(-n2nc(C)c(CC(=O)NCC(=O)NC3CC3)c2C)n1,*c1nc(C)cc(C)n1 *C(=O)CNC(=O)Cc1c(C)nn(*)c1C *NC1CC1,3,18,0,6,2,0,21,7,0,1,0,1,1,0.8332799999999999,95.98040000000005,0.8109751290100001,2.4195328480768783,101.8,-7.1,1
193,O=C(Cn1nc2n(c(=O)c1=O)CCN2c1ccc(F)cc1)N1CCCCC1,*CC(=O)N1CCCCC1 *n1nc2n(c(=O)c1=O)CCN2c1ccc(F)cc1,2,18,1,5,3,0,23,7,0,0,0,1,3,0.7083,96.59400000000004,0.7533983201189999,2.4421934943055543,80.44,-7.1,1
191,Cc1ccc(C(=O)N2CCN(c3ccc(C(=O)[O-])c(O)c3C(=O)[O-])CC2)cc1,*c1cc(C(=O)[O-])c(O)c(C(=O)[O-])c1 *N1CCN(C(=O)c2ccc(C)cc2)CC1,2,20,0,2,6,0,21,9,0,0,0,0,3,-0.6099799999999993,96.06330000000003,0.7479216157317059,2.7795218303769484,124.04000000000002,-6.7,1
190,CCC(=O)Nc1ccc(C(=O)COc2ccc(C(N)=O)cc2)cc1,*C(=O)CC *Nc1ccc(*)cc1 *C(=O)COc1ccc(C(N)=O)cc1,3,18,0,2,4,0,16,9,0,0,0,0,2,2.3957,90.1481,0.763504719727,1.7427662138637263,98.49,-7.3,1
195,CC(=O)Nc1nc2nc(C)cc(C)n2n1,*C(C)=O *Nc1nc2nc(C)cc(C)n2n1,2,9,0,5,1,0,11,5,0,0,0,1,1,0.6995399999999999,54.559700000000014,0.756359182595,2.3926832126125483,72.18,-6.9,1
188,COC(=O)c1ccc(CNC(=O)CNC(=O)c2cccc(Br)c2)cc1,*C(=O)OC *C(=O)NCc1ccc(*)cc1 *CNC(=O)c1cccc(Br)c1,3,18,0,2,4,1,17,9,0,0,0,0,2,2.2819,96.1034,0.7241527750010001,1.7686294779348837,84.5,-7.0,1
187,Cc1ccccc1CN(C)C(=O)CNC(=O)c1ccccc1,*c1ccccc1C *CN(C)C(=O)CNC(=O)c1ccccc1,2,18,0,2,2,0,15,8,0,0,0,0,2,2.38342,86.42820000000005,0.921208053211,1.6968933323728628,49.41,-7.2,1
186,COCCC(=O)Nc1ccc(COc2ccccc2)cc1,*C(=O)CCOC *Nc1ccc(CO*)cc1 *c1ccccc1,3,17,0,1,3,0,15,7,0,0,0,0,2,3.2406,82.33870000000005,0.8357180207430001,1.5450753984901766,47.56,-6.5,1
185,CCOc1ccc(CC(=O)NCc2cccc(OC)c2)cc1,*OCC *C(=O)Cc1ccc(*)cc1 *NCc1cccc(OC)c1,3,18,0,1,3,0,16,7,0,0,0,0,2,2.9528,86.15570000000005,0.846821583598,1.5861805000438984,47.56,-6.5,1
189,Cc1cc(C)cc(NC(=O)NCc2ccc(S(N)(=O)=O)cc2)c1,*c1cc(C)cc(C)c1 *NC(=O)NCc1ccc(S(N)(=O)=O)cc1,2,16,0,3,3,1,15,9,0,0,0,0,2,2.27254,89.58960000000002,0.8012774826669999,1.8632914213254832,101.29,-7.3,1
541,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3nc4ccccc4s3)c2)cc1,*S(=O)(=O)c1ccc(C)cc1 *NC(=O)c1cccc(N*)c1 *c1nc2ccccc2s1,3,21,0,3,3,2,19,13,0,0,0,1,3,4.65782,116.0027,0.4670626231149999,1.9160719650800768,88.16,-7.5,2
536,O=C(Nc1cn[nH]c1)C(=O)Nc1ccccc1-n1cccn1,*C(=O)C(=O)Nc1ccccc1-n1cccn1 *Nc1cn[nH]c1,2,14,0,6,2,0,15,9,0,0,0,2,1,1.1726,79.4111,0.6387743129810001,2.3845654244944487,104.7,-7.2,2
540,CC(C)C(=O)Nc1cccc(OCC(=O)Nc2ccccc2-c2ccccc2)c1,*C(=O)C(C)C *Nc1cccc(*)c1 *OCC(=O)Nc1ccccc1* *c1ccccc1,4,24,0,2,3,0,20,11,0,0,0,0,3,4.9656,115.91240000000002,0.575342528148,1.805686422911404,67.42999999999999,-7.4,2
539,O=C(Cc1ccc(C(F)(F)F)cc1)Nc1ccccc1O,*CC(=O)Nc1ccccc1O *c1ccc(C(F)(F)F)cc1,2,15,3,1,2,0,15,7,0,0,0,0,2,3.5922,71.88450000000002,0.8289279489129999,1.7532324798486163,49.33,-7.3,2
538,Cc1ccc(-c2noc(CNC(=O)COc3ccccc3C)n2)cc1,*c1ccc(C)cc1 *CC(=O)NCc1nc(*)no1 *Oc1ccccc1C,3,19,0,3,3,0,18,9,0,0,0,1,2,3.04864,92.99170000000004,0.7393585522059999,1.926303159253565,77.25,-7.4,2
537,O=C1CCC(C(=O)Nc2cc(F)cc(F)c2)=NN1,*C(=O)C1=NNC(=O)CC1 *Nc1cc(F)cc(F)c1,2,11,2,3,2,0,13,6,0,0,0,0,2,1.1693,59.799400000000006,0.840476028977,2.3852169644534538,70.56,-7.2,2
530,O=C(CNC(=O)C(=O)c1cnn(-c2ccccc2)c1)Nc1cccnc1,*CC(=O)Nc1cccnc1 *NC(=O)C(=O)c1cnn(-c2ccccc2)c1,2,18,0,5,3,0,17,11,0,0,0,1,2,1.2049,93.7709,0.52006293008,2.234939643309815,105.98,-7.2,2
532,O=C(NCCC(=O)N1CCCC1)c1cnn(-c2ccccc2)n1,*C(=O)c1cnn(-c2ccccc2)n1 *CCN* *C(=O)N1CCCC1,3,16,0,5,2,0,18,7,0,0,0,2,1,1.0096,84.12320000000004,0.905682742279,2.15465435391528,80.12,-6.6,2
534,Nc1nonc1C(=O)N1CCCN(C(=O)Nc2ccccc2)CC1,*c1nonc1N *C(=O)N1CCCN(C(=O)Nc2ccccc2)CC1,2,15,0,6,3,0,19,7,0,0,0,1,1,1.0318,86.26460000000003,0.860729826764,2.1530013658629272,117.58999999999996,-7.0,2
533,O=C([O-])c1ccc(OCCn2nnc3ccccc32)cc1,*C(=O)[O-] *CCOc1ccc(*)cc1 *n1nnc2ccccc21,3,15,0,3,3,0,15,8,0,0,0,1,2,0.8738,73.79550000000003,0.704197716553,2.314951060533053,80.07000000000001,-6.7,2
529,Cc1cccnc1NC(=O)Cn1[nH]c(=O)c2ccccc2c1=O,*c1ncccc1C *NC(=O)Cn1[nH]c(=O)c2ccccc2c1=O,2,16,0,4,3,0,16,9,0,0,0,0,3,1.0319200000000002,86.43240000000003,0.765288327395,2.219917524453125,96.85,-7.1,2
531,CCOC(=O)CN1C(=O)NC(C)(c2ccccc2)C1=O,*OCC *C(=O)CN1C(=O)NC(C)(c2ccccc2)C1=O,2,14,0,2,4,0,15,6,0,0,0,1,1,1.0167,70.67170000000003,0.666873004779,2.3962666984786285,75.71000000000001,-7.0,2
528,Cc1cccc(OCC(=O)Nc2cc(N3CCOCC3)ncn2)c1,*c1cccc(C)c1 *OCC(=O)Nc1cc(N2CCOCC2)ncn1,2,17,0,4,3,0,19,7,0,0,0,0,3,1.63912,90.36770000000004,0.906667415478,2.1168176391548545,76.58,-7.0,2
542,Cc1ccc(CN(CC(=O)Nc2cccc(F)c2)S(=O)(=O)c2ccccc2)cc1,*c1ccc(C)cc1 *CN(CC(=O)N*)S(=O)(=O)c1ccccc1 *c1cccc(F)c1,3,22,1,2,3,1,19,12,0,0,0,0,3,3.96372,110.2465,0.616724819747,1.895007135404903,66.48,-7.4,2
535,COc1ccc(-n2cc(CNC(=O)c3cnn(C)c3)nn2)cc1,*c1ccc(OC)cc1 *n1cc(CNC(=O)c2cnn(C)c2)nn1,2,15,0,6,2,0,17,8,0,0,0,2,1,0.9394,82.28920000000002,0.768580085914,2.2370950177290787,86.86,-6.9,2
543,Cc1cc(-c2cc(=O)n(C(C)C(=O)Nc3ccc4c(c3)CCC4)nc2-c2ccco2)on1,*c1cc(C)no1 *C(=O)C(C)n1nc(-c2ccco2)c(*)cc1=O *Nc1ccc2c(c1)CCC2,3,24,0,4,4,0,25,11,0,0,0,3,2,4.15512,118.24070000000002,0.490342747011,3.1937397297032564,103.16,-8.9,2
555,O=C1c2ccccc2NC(c2cc3ccccc3[nH]c2=O)N1Cc1ccco1,*C1Nc2ccccc2C(=O)N1Cc1ccco1 *c1cc2ccccc2[nH]c1=O,2,22,0,3,3,0,21,11,0,0,0,1,4,3.8878,105.95590000000004,0.5540522403779999,2.8883982328428104,78.34,-8.4,2
545,CCc1nn(C)cc1NC(=O)C(=O)NCC(C)(C)c1cccc(C)c1,*c1cn(C)nc1CC *NC(=O)C(=O)NCC(C)(C)c1cccc(C)c1,2,19,0,4,2,0,19,7,0,0,0,1,1,2.32342,98.43040000000003,0.820049315533,2.6189048560861448,76.02,-7.9,2
559,Cc1cc(C)n(CCC(=O)NC(C(=O)[O-])C(C)O)n1,*n1nc(C)cc1C *CCC(=O)NC(C(=O)[O-])C(C)O,2,12,0,3,4,0,15,4,0,0,0,1,0,-1.49446,64.93650000000004,0.691557299454,3.417253757751741,107.28,-6.2,2
558,Cc1cc(C(=O)N(Cc2ccccn2)c2nc3c(F)cccc3s2)on1,*c1cc(C)no1 *C(=O)N(Cc1ccccn1)c1nc2c(F)cccc2s1,2,18,1,4,2,1,19,10,0,0,0,2,2,3.97382,95.5685,0.525985159476,2.491062104848276,72.12,-8.3,2
527,O=C(CCCN1C(=O)CCC1=O)N1CCN(C(=O)c2ccccc2F)CC1,*CCCC(=O)N1CCN(C(=O)c2ccccc2F)CC1 *N1C(=O)CCC1=O,2,19,1,3,4,0,22,7,0,0,0,1,2,1.0393,94.07150000000006,0.730634088527,2.1279083505019902,78.0,-6.6,2
557,CC1CCc2sc(C(=O)Nc3cc(C(F)(F)F)ccc3-n3cncn3)cc2C1,*c1cc2c(s1)CCC(C)C2 *C(=O)Nc1cc(C(F)(F)F)ccc1-n1cncn1,2,19,3,4,1,1,23,8,0,0,0,2,2,4.7247,99.8222,0.6541659411,3.007798054725159,59.81,-8.5,2
556,COc1ccc(C2Nc3ccccc3C(=O)N2c2ccc(C)cc2)cc1Cn1cc([N+](=O)[O-])cn1,*c1ccc(OC)c(Cn2cc([N+](=O)[O-])cn2)c1 *C1Nc2ccccc2C(=O)N1c1ccc(C)cc1,2,26,0,5,4,0,26,13,0,0,0,1,4,4.92772,131.77159999999998,0.303818051278,2.9956506721702247,102.53,-8.7,2
554,O=C(Nc1nc2c(F)cccc2s1)c1ccccc1[N-]S(=O)(=O)c1ccccc1,*C(=O)c1ccccc1[N-]S(=O)(=O)c1ccccc1 *Nc1nc2c(F)cccc2s1,2,20,1,3,3,2,19,13,0,0,0,1,3,5.0818,110.62,0.462316907424,2.873676969713996,90.23,-8.6,2
544,CCC(C)N1Cc2cccc(C(=O)N3CCC4(CC3)NC(=O)c3ccccc3O4)c2C1=O,*CCCC *N1Cc2cccc(C(=O)N3CCC4(CC3)NC(=O)c3ccccc3O4)c2C1=O,2,25,0,3,4,0,27,9,0,0,0,1,4,3.1956000000000016,118.47320000000005,0.8064040289415122,3.7454099805998275,78.95000000000002,-8.7,2
553,Cc1ccc(N2C(=NC(=O)Cc3ccc(F)cc3)SC3CS(=O)(=O)CC32)cc1C,*c1ccc(C)c(C)c1 *N1C(=NC(=O)Cc2ccc(F)cc2)SC2CS(=O)(=O)CC21,2,21,1,2,3,2,22,10,0,0,0,2,2,3.28664,114.76180000000004,0.7320117566230001,3.291805462244177,66.81,-8.6,2
551,O=C(NCc1cccnc1Oc1cccc(C(F)(F)F)c1)c1ncn[nH]1,*C(=O)c1ncn[nH]1 *NCc1cccnc1Oc1cccc(C(F)(F)F)c1,2,16,3,5,2,0,19,9,0,0,0,1,2,2.9408,83.3079,0.7204519296430001,2.459126786760958,92.79,-8.0,2
550,O=C(Cc1n[nH]c(=O)c2ccccc12)NN=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,*CC(=O)NN=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1 *c1n[nH]c(=O)c2ccccc12,2,21,0,5,5,0,21,13,0,0,0,1,3,2.7841,112.6028,0.27874440764,2.4879598833776786,143.49,-8.0,2
549,O=C(Nc1ccc2c(c1)OCCO2)C1CCCN(S(=O)(=O)Cc2ccc(F)cc2)C1,*C(=O)C1CCCN(S(=O)(=O)Cc2ccc(F)cc2)C1 *Nc1ccc2c(c1)OCCO2,2,21,1,2,5,1,24,9,0,0,0,0,4,2.7774,109.38250000000004,0.777772786925,2.664655994534113,84.94,-8.0,2
548,Cc1ccc2nc(NC3=NCN(Cc4cccnc4)CN3)nc(C)c2c1,*c1nc(C)c2cc(C)ccc2n1 *NC1=NCN(Cc2cccnc2)CN1,2,19,0,7,0,0,20,9,0,0,0,0,4,2.42994,102.71940000000002,0.7575058710060001,2.7115487202328907,78.33,-8.0,2
547,CC(NC(=O)NNC(=O)c1cnn(C)c1)c1ccc(-c2ccncc2)cc1,*C(C)c1ccc(-c2ccncc2)cc1 *NC(*)=O *NNC(=O)c1cnn(C)c1,3,19,0,6,2,0,19,10,0,0,0,1,2,2.1873,100.4296,0.619685893727,2.7130586031869512,100.94,-8.2,2
546,O=C(N=c1[nH]c2ccccc2[nH]1)C1CC(=O)N(Cc2ccc(F)cc2)C1,*C(=O)N=c1[nH]c2ccccc2[nH]1 *C1CC(=O)N(Cc2ccc(F)cc2)C1,2,19,1,4,2,0,20,9,0,0,0,2,2,2.1111,93.14340000000004,0.75990975582,3.0908119449984044,81.32,-8.0,2
552,O=C(N1CCC2(CC1)OCCO2)C1(c2cc(-c3ccc(Cl)cc3)on2)CC1,*C(=O)C1(c2cc(-c3ccc(Cl)cc3)on2)CC1 *N1CCC2(CC1)OCCO2,2,20,0,2,4,1,25,6,0,1,0,2,2,3.3921,98.31000000000004,0.790050569694,3.2859976718106334,64.80000000000001,-8.4,2
526,O=C(NNC(=O)C1CCN(C(=O)c2cccs2)CC1)c1cccnc1,*C(=O)NNC(=O)c1cccnc1 *C1CCN(C(=O)c2cccs2)CC1,2,17,0,4,3,1,19,8,0,0,0,1,2,1.4565,92.7924,0.820932287884,2.1336993130997186,91.4,-7.2,2
499,COc1cccc(OS(=O)(=O)c2ccc(CNC(C)=O)cc2)c1,*c1cccc(OC)c1 *OS(=O)(=O)c1ccc(CNC(C)=O)cc1,2,16,0,1,5,1,15,9,0,0,0,0,2,2.099,84.77050000000004,0.8209991947399999,1.8829866479738333,81.69999999999999,-6.6,2
524,COc1ccc(OCC(=O)NCCc2ncnn2C)cc1,*c1ccc(OC)cc1 *CCNC(=O)CO* *c1ncnn1C,3,14,0,4,3,0,16,6,0,0,0,1,1,0.5614,76.20570000000004,0.8214947582600001,2.029225158893708,78.27000000000001,-5.4,2
505,CC(NC(=O)NCc1ccc2c(c1)OCCO2)c1ccc(S(N)(=O)=O)cc1,*C(C)c1ccc(S(N)(=O)=O)cc1 *NC(*)=O *NCc1ccc2c(c1)OCCO2,3,18,0,3,5,1,20,9,0,0,0,0,3,1.6656,99.03360000000004,0.7219712019869999,2.5586836886278235,119.75,-7.5,2
504,COc1cccc(N2CC(C(=O)N3CCN(S(=O)(=O)c4ccccc4)CC3)CC2=O)c1,*c1cccc(OC)c1 *N1CC(C(=O)N2CCN(S(*)(=O)=O)CC2)CC1=O *c1ccccc1,3,22,0,3,5,1,24,10,0,0,0,1,3,1.5812,115.23480000000004,0.706648514671,2.5426850962000778,87.22999999999999,-7.4,2
503,CC(Nc1cccc(OCc2ccccn2)c1)C(=O)NC(N)=O,*C(C)C(=O)NC(N)=O *Nc1cccc(OCc2ccccn2)c1,2,16,0,4,3,0,16,8,0,0,0,0,2,1.6559,85.82180000000002,0.757760369411,2.5142430805795826,106.34,-7.4,2
502,CCN(CCO)C(=O)c1cn(C2C[NH2+]C2)nn1,*N(CC)C(=O)c1cn(C2C[NH2+]C2)nn1 *CCO,2,10,0,5,2,0,15,3,0,0,1,1,0,-2.1494,59.38170000000003,0.651818146745,3.6223726374870377,87.86,-5.0,2
501,Cn1c(=O)[nH]c(=O)c2[nH]c(CN3CC[NH+](C)CC3)nc21,*c1nc2c([nH]1)c(=O)[nH]c(=O)n2C *CN1CC[NH+](C)CC1,2,12,0,6,2,0,18,4,0,0,0,1,2,-2.7198,73.85310000000003,0.585397178533,3.847162773413416,91.22,-5.8,2
500,O=C(CN1CCN(C(=O)c2ccncc2)CC1)Nc1ccccc1Cl,*CC(=O)Nc1ccccc1Cl *N1CCN(C(=O)c2ccncc2)CC1,2,18,0,4,2,1,19,8,0,0,0,0,3,2.1315,96.66220000000004,0.912291025522,1.8407262361766428,65.54,-6.6,2
506,CC(=O)NC1=NC(SCC(=O)N2CCc3ccccc32)=NC(=O)C1NC(=O)c1ccc(F)cc1,*C(C)=O *NC1=NC(SCC(*)=O)=NC(=O)C1NC(=O)c1ccc(F)cc1 *N1CCc2ccccc21,3,23,1,5,4,1,25,12,0,0,0,1,3,1.6774,126.30490000000005,0.6941657860070001,3.3785769518039133,120.29999999999998,-8.0,2
